Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2009-04-30,2009,Norwalk,297780.0,570000.0,Single Family,Detached House,3,2,976.0,1.025953,West
2009-04-30,2009,Bridgeport,,260000.0,Two Family,Duplex,4,4,1249.0,1.025953,South
2009-04-30,2009,Fairfield,1150590.0,2000000.0,Single Family,Detached House,3,3,1033.0,1.025953,West
2009-04-30,2009,Waterbury,,185000.0,Single Family,Detached House,3,1,1008.0,1.025953,East
2009-04-30,2009,Greenwich,1313340.0,3200000.0,Single Family,Detached House,3,3,1012.0,1.025953,South
2009-04-30,2009,Fairfield,412650.0,399000.0,Single Family,Detached House,3,2,1055.0,1.025953,East
2009-04-30,2009,Norwalk,304850.0,560000.0,Single Family,Detached House,3,3,1018.0,1.025953,East
2009-04-30,2009,Waterbury,104230.0,243000.0,Single Family,Detached House,3,2,1074.0,1.025953,West
2009-04-30,2009,Fairfield,,465000.0,?,Detached House,3,3,920.0,1.025953,South
2009-05-01,2009,Waterbury,3500.0,195900.0,Single Family,Detached House,3,2,988.0,1.025953,West
2009-05-01,2009,,427420.0,610000.0,Single Family,Detached House,3,3,955.0,1.025953,East
2009-05-01,2009,Fairfield,,625000.0,Single Family,Detached House,3,2,1029.0,1.025953,West
2009-05-01,2009,Fairfield,489580.0,715000.0,Single Family,Detached House,3,2,1072.0,1.025953,North
2009-05-01,2009,Waterbury,57470.0,143400.0,?,Detached House,3,3,996.0,1.025953,North
2009-05-01,2009,,,929000.0,Single Family,Detached House,3,1,959.0,1.025953,South
2009-05-01,2009,Fairfield,273700.0,456100.0,Single Family,Detached House,3,3,1095.0,1.025953,North
2009-05-01,2009,Fairfield,,690000.0,Single Family,Detached House,3,2,971.0,1.025953,East
2009-05-02,2009,Fairfield,1515640.0,2100000.0,Single Family,Detached House,3,1,,1.025953,North
2009-05-02,2009,Norwalk,246330.0,450000.0,Single Family,Detached House,3,3,904.0,1.025953,North
2009-05-02,2009,Greenwich,902440.0,1150000.0,Three Family,Triplex,6,6,2034.0,1.025953,North
2009-05-02,2009,Norwalk,384440.0,722500.0,Single Family,Detached House,3,1,1096.0,1.025953,South
2009-05-03,2009,Fairfield,1064840.0,1550000.0,Single Family,Detached House,3,2,1015.0,1.025953,West
2009-05-03,2009,Fairfield,278670.0,398000.0,Single Family,Detached House,3,2,1036.0,1.025953,East
2009-05-04,2009,Norwalk,325290.0,400000.0,Single Family,Detached House,3,1,1059.0,1.025953,West
2009-05-04,2009,Waterbury,105140.0,188000.0,Single Family,Detached House,3,3,1077.0,1.025953,West
2009-05-04,2009,Fairfield,333130.0,435000.0,?,Detached House,3,1,1058.0,1.025953,North
2009-05-04,2009,Greenwich,1539440.0,1650000.0,Single Family,Detached House,3,2,1020.0,1.025953,South
2009-05-07,2009,Bridgeport,104580.0,226000.0,Single Family,Detached House,3,2,1078.0,1.025953,North
2009-05-07,2009,Greenwich,1247680.0,2650000.0,Single Family,Detached House,3,1,1093.0,1.025953,North
2009-05-07,2009,Fairfield,252490.0,357000.0,?,Detached House,3,1,,1.025953,West
2009-05-07,2009,Norwalk,186620.0,412000.0,?,Detached House,3,1,1038.0,1.025953,North
2009-05-07,2009,Bridgeport,150640.0,307500.0,Three Family,Triplex,6,4,2180.0,1.025953,North
2009-05-07,2009,Waterbury,,180000.0,Single Family,Detached House,3,1,1055.0,1.025953,North
2009-05-07,2009,,205940.0,250000.0,Single Family,Detached House,3,3,1013.0,1.025953,South
2009-05-08,2009,Norwalk,,755000.0,Single Family,Detached House,3,2,996.0,1.025953,North
2009-05-08,2009,Bridgeport,108711.0,225000.0,Single Family,Detached House,3,1,1034.0,1.025953,North
2009-05-09,2009,Bridgeport,68320.0,137120.0,Two Family,Duplex,4,4,1343.0,1.025953,South
2009-05-09,2009,Norwalk,217980.0,439000.0,Single Family,Detached House,3,1,1026.0,1.025953,North
2009-05-10,2009,Waterbury,63280.0,145000.0,?,Detached House,3,3,936.0,1.025953,East
2009-05-11,2009,Waterbury,76160.0,205000.0,?,Detached House,3,2,1043.0,1.025953,West
2009-05-11,2009,Fairfield,965510.0,1262500.0,Single Family,Detached House,3,1,984.0,1.025953,East
2009-05-11,2009,Bridgeport,69623.0,280000.0,?,Detached House,3,3,923.0,1.025953,West
2009-05-11,2009,Fairfield,668010.0,730000.0,?,Detached House,3,1,,1.025953,South
2009-05-11,2009,Bridgeport,,200000.0,?,Detached House,3,2,1037.0,1.025953,West
2009-05-14,2009,Bridgeport,131670.0,190000.0,Single Family,Detached House,3,3,1099.0,1.025953,South
2009-05-15,2009,Greenwich,640150.0,407500.0,Single Family,Detached House,3,1,908.0,1.025953,North
2009-05-15,2009,Waterbury,79590.0,168000.0,Single Family,Detached House,3,3,1060.0,1.025953,North
2009-05-15,2009,Norwalk,169610.0,345500.0,Two Family,Duplex,4,4,1389.0,1.025953,North
2009-05-15,2009,Bridgeport,196980.0,478000.0,Single Family,Detached House,3,2,1100.0,1.025953,North
2009-05-15,2009,Greenwich,4893700.0,4000000.0,Single Family,Detached House,3,3,1049.0,1.025953,North
2009-05-15,2009,Norwalk,268730.0,530000.0,Single Family,Detached House,3,1,910.0,1.025953,West
2009-05-16,2009,Waterbury,68040.0,178000.0,Two Family,Duplex,4,2,1300.0,1.025953,North
2009-05-16,2009,Greenwich,1527540.0,2300000.0,Single Family,Detached House,3,1,1021.0,1.025953,West
2009-05-16,2009,Waterbury,69020.0,125000.0,?,Triplex,6,5,1827.0,1.025953,West
2009-05-17,2009,Waterbury,84700.0,174900.0,Single Family,Detached House,3,3,951.0,1.025953,West
2009-05-17,2009,Greenwich,434560.0,784000.0,Three Family,Triplex,6,4,1991.0,1.025953,North
2009-05-17,2009,Bridgeport,150010.0,315000.0,Two Family,Duplex,4,3,1469.0,1.025953,East
2009-05-18,2009,Fairfield,617820.0,575000.0,Single Family,Detached House,3,2,926.0,1.025953,West
2009-05-18,2009,Norwalk,262010.0,500000.0,Single Family,Detached House,3,3,1046.0,1.025953,West
2009-05-18,2009,Waterbury,58450.0,159000.0,Single Family,Detached House,3,2,965.0,1.025953,East
2009-05-18,2009,Waterbury,70140.0,179000.0,Two Family,Duplex,4,2,1296.0,1.025953,South
2009-05-18,2009,,171290.0,365000.0,Single Family,Detached House,3,1,1015.0,1.025953,East
2009-05-18,2009,Fairfield,737590.0,1020000.0,?,Detached House,3,1,1089.0,1.025953,West
2009-05-18,2009,Waterbury,53480.0,235000.0,Three Family,Triplex,6,5,2176.0,1.025953,East
2009-05-21,2009,Waterbury,71190.0,209000.0,Three Family,Triplex,6,6,1838.0,1.025953,South
2009-05-21,2009,Greenwich,2037350.0,2000000.0,Single Family,Detached House,3,2,956.0,1.025953,East
2009-05-22,2009,Fairfield,212940.0,290000.0,Single Family,Detached House,3,1,1032.0,1.025953,North
2009-05-23,2009,,68880.0,172000.0,Single Family,Detached House,3,2,991.0,1.025953,East
2009-05-23,2009,,80290.0,180000.0,Single Family,Detached House,3,3,1076.0,1.025953,North
2009-05-23,2009,Waterbury,142870.0,329000.0,Single Family,Detached House,3,2,1020.0,1.025953,South
2009-05-23,2009,Fairfield,445830.0,630000.0,?,Detached House,3,3,960.0,1.025953,South
2009-05-23,2009,Greenwich,8272180.0,18500000.0,Single Family,Detached House,3,3,935.0,1.025953,East
2009-05-24,2009,Norwalk,286226.0,679000.0,Single Family,Detached House,3,1,925.0,1.025953,North
2009-05-24,2009,Fairfield,273980.0,421000.0,Single Family,Detached House,3,1,984.0,1.025953,West
2009-05-24,2009,Bridgeport,123130.0,199000.0,?,Duplex,4,2,1227.0,1.025953,West
2009-05-24,2009,Greenwich,1605940.0,1379130.0,Single Family,Detached House,3,3,982.0,1.025953,North
2009-05-24,2009,Greenwich,528640.0,895000.0,Single Family,Detached House,3,3,1082.0,1.025953,North
2009-05-25,2009,Waterbury,104860.0,191250.0,Single Family,Detached House,3,3,1086.0,1.025953,South
2009-05-29,2009,Bridgeport,108710.0,78833.0,Single Family,Detached House,3,1,1081.0,1.025953,West
2009-05-29,2009,Fairfield,631680.0,800000.0,Single Family,Detached House,3,3,1088.0,1.025953,West
2009-05-29,2009,Bridgeport,,252000.0,Single Family,Detached House,3,2,1080.0,1.025953,North
2009-05-29,2009,Fairfield,366310.0,507500.0,Single Family,Detached House,3,2,963.0,1.025953,West
2009-05-29,2009,Greenwich,1308580.0,1699000.0,Single Family,Detached House,3,3,1067.0,1.025953,West
2009-05-30,2009,Norwalk,310800.0,635000.0,Single Family,Detached House,3,1,923.0,1.025953,South
2009-05-31,2009,Greenwich,1577240.0,2400000.0,Single Family,Detached House,3,3,,1.025953,West
2009-05-31,2009,Fairfield,594160.0,950000.0,?,Detached House,3,2,,1.025953,South
2009-05-31,2009,Bridgeport,143430.0,335000.0,Single Family,Detached House,3,3,906.0,1.025953,East
2009-06-01,2009,Bridgeport,114170.0,197500.0,Single Family,Detached House,3,3,1098.0,1.025953,West
2009-06-01,2009,,66850.0,187900.0,?,Duplex,4,4,1441.0,1.025953,North
2009-06-01,2009,Waterbury,82250.0,175000.0,Single Family,Detached House,3,3,1034.0,1.025953,South
2009-06-01,2009,Greenwich,722050.0,2175000.0,Single Family,Detached House,3,3,905.0,1.025953,North
2009-06-04,2009,Greenwich,1455300.0,2200000.0,Single Family,Detached House,3,2,1061.0,1.025953,West
2009-06-04,2009,Bridgeport,,315000.0,?,Detached House,3,1,1081.0,1.025953,North
2009-06-04,2009,Bridgeport,156730.0,355000.0,Two Family,Duplex,4,4,1372.0,1.025953,East
2009-06-04,2009,Waterbury,118930.0,212000.0,Single Family,Detached House,3,3,1032.0,1.025953,North
2009-06-05,2009,Bridgeport,146160.0,345000.0,?,Duplex,4,4,1226.0,1.025953,South
2009-06-05,2009,Norwalk,251370.0,422500.0,Single Family,Detached House,3,3,1076.0,1.025953,South
2009-06-05,2009,Norwalk,547260.0,825000.0,?,Detached House,3,1,1090.0,1.025953,North
2009-06-05,2009,Fairfield,912660.0,1500000.0,Single Family,Detached House,3,1,,1.025953,East
2009-06-05,2009,Bridgeport,202121.0,415000.0,?,Duplex,4,4,1220.0,1.025953,South
2009-06-06,2009,Waterbury,52720.0,190000.0,?,Fourplex,8,7,2636.0,1.025953,South
2009-06-06,2009,Norwalk,317520.0,580000.0,Single Family,Detached House,3,3,1072.0,1.025953,North
2009-06-06,2009,Bridgeport,139090.0,288400.0,Single Family,Detached House,3,3,1022.0,1.025953,West
2009-06-07,2009,Fairfield,,380000.0,Single Family,Detached House,3,2,,1.025953,East
2009-06-07,2009,Greenwich,1480990.0,3399000.0,?,Detached House,3,3,1073.0,1.025953,North
2009-06-07,2009,,1030610.0,1100000.0,?,Detached House,3,2,914.0,1.025953,West
2009-06-08,2009,Fairfield,312060.0,385000.0,?,Detached House,3,3,996.0,1.025953,North
2009-06-08,2009,,639100.0,1650000.0,Single Family,Detached House,3,3,955.0,1.025953,West
2009-06-08,2009,Waterbury,62160.0,112000.0,Single Family,Detached House,3,2,1062.0,1.025953,South
2009-06-08,2009,,163520.0,180500.0,Two Family,Duplex,4,4,,1.025953,South
2009-06-11,2009,Fairfield,341530.0,497500.0,Single Family,Detached House,3,3,1078.0,1.025953,North
2009-06-11,2009,,123270.0,260000.0,?,Detached House,3,2,914.0,1.025953,West
2009-06-11,2009,Bridgeport,119490.0,268000.0,Single Family,Detached House,3,2,904.0,1.025953,South
2009-06-11,2009,Fairfield,430850.0,1475000.0,Single Family,Detached House,3,1,1069.0,1.025953,West
2009-06-11,2009,Greenwich,1559320.0,2400000.0,Single Family,Detached House,3,3,942.0,1.025953,South
2009-06-12,2009,Bridgeport,110110.0,229900.0,?,Detached House,3,1,928.0,1.025953,North
2009-06-12,2009,Bridgeport,171472.0,380000.0,Single Family,Detached House,3,2,,1.025953,West
2009-06-13,2009,Bridgeport,,399000.0,Two Family,Duplex,4,2,1384.0,1.025953,South
2009-06-13,2009,,179756.0,500000.0,?,Detached House,3,3,922.0,1.025953,North
2009-06-14,2009,Greenwich,1903440.0,3550000.0,?,Detached House,3,3,1061.0,1.025953,East
2009-06-14,2009,Norwalk,362040.0,910000.0,Single Family,Detached House,3,2,936.0,1.025953,East
2009-06-14,2009,Waterbury,54880.0,185000.0,Three Family,Triplex,6,6,2148.0,1.025953,West
2009-06-15,2009,Bridgeport,176890.0,374500.0,Single Family,Detached House,3,2,1046.0,1.025953,South
2009-06-15,2009,,,6195000.0,Single Family,Detached House,3,2,1004.0,1.025953,West
2009-06-15,2009,Waterbury,86170.0,185000.0,?,Detached House,3,2,1014.0,1.025953,North
2009-06-15,2009,Norwalk,276570.0,500000.0,?,Duplex,4,2,1301.0,1.025953,South
2009-06-15,2009,Greenwich,795900.0,1471300.0,Single Family,Detached House,3,1,988.0,1.025953,South
2009-06-15,2009,Norwalk,220080.0,466598.0,Single Family,Detached House,3,2,1053.0,1.025953,West
2009-06-15,2009,Bridgeport,153930.0,331055.0,Two Family,Duplex,4,4,1303.0,1.025953,South
2009-06-15,2009,Bridgeport,,299000.0,?,Detached House,3,3,1081.0,1.025953,East
2009-06-18,2009,Waterbury,81900.0,234900.0,Single Family,Detached House,3,2,906.0,1.025953,West
2009-06-18,2009,Norwalk,262220.0,120000.0,Two Family,Duplex,4,2,1413.0,1.025953,South
2009-06-18,2009,Bridgeport,95970.0,242000.0,Single Family,Detached House,3,1,996.0,1.025953,East
2009-06-18,2009,Fairfield,343000.0,514000.0,Single Family,Detached House,3,1,1082.0,1.025953,East
2009-06-18,2009,Fairfield,350770.0,461000.0,Single Family,Detached House,3,1,1052.0,1.025953,South
2009-06-18,2009,Greenwich,1376410.0,1450000.0,Single Family,Detached House,3,1,,1.025953,East
2009-06-18,2009,Waterbury,9100.0,93333.0,Single Family,Detached House,3,1,1082.0,1.025953,North
2009-06-19,2009,Bridgeport,72660.0,197000.0,Single Family,Detached House,3,2,1051.0,1.025953,North
2009-06-19,2009,,595980.0,990000.0,Single Family,Detached House,3,1,1056.0,1.025953,North
2009-06-19,2009,Norwalk,417200.0,625000.0,Single Family,Detached House,3,1,1006.0,1.025953,East
2009-06-19,2009,Bridgeport,121241.0,135000.0,Single Family,Detached House,3,1,974.0,1.025953,South
2009-06-19,2009,Bridgeport,108500.0,208000.0,Single Family,Detached House,3,2,936.0,1.025953,North
2009-06-20,2009,Greenwich,1274560.0,2000000.0,Single Family,Detached House,3,2,1000.0,1.025953,South
2009-06-21,2009,Fairfield,416080.0,675000.0,Single Family,Detached House,3,3,1060.0,1.025953,East
2009-06-22,2009,Bridgeport,117321.0,40000.0,Single Family,Detached House,3,2,1074.0,1.025953,East
2009-06-22,2009,Fairfield,382620.0,565000.0,?,Detached House,3,2,971.0,1.025953,East
2009-06-22,2009,Waterbury,63010.0,159000.0,Single Family,Detached House,3,1,999.0,1.025953,West
2009-06-22,2009,Fairfield,,3300000.0,Single Family,Detached House,3,2,1005.0,1.025953,South
2009-06-22,2009,Waterbury,,220000.0,Single Family,Detached House,3,3,1060.0,1.025953,North
2009-06-25,2009,Fairfield,708190.0,1150000.0,?,Detached House,3,1,996.0,1.025953,North
2009-06-25,2009,Waterbury,85050.0,220000.0,?,Detached House,3,1,1014.0,1.025953,West
2009-06-25,2009,Fairfield,,570000.0,Single Family,Detached House,3,2,944.0,1.025953,East
2009-06-25,2009,Bridgeport,111860.0,260000.0,Single Family,Detached House,3,2,984.0,1.025953,East
2009-06-25,2009,Greenwich,21119910.0,25750000.0,?,Detached House,3,2,929.0,1.025953,East
2009-06-25,2009,,2079490.0,3395000.0,Single Family,Detached House,3,3,1026.0,1.025953,South
2009-06-25,2009,Waterbury,105910.0,243000.0,Single Family,Detached House,3,2,1013.0,1.025953,East
2009-06-25,2009,Greenwich,1076740.0,1540000.0,Single Family,Detached House,3,3,913.0,1.025953,North
2009-06-25,2009,Fairfield,513730.0,810000.0,Single Family,Detached House,3,3,906.0,1.025953,South
2009-06-26,2009,Norwalk,,570000.0,Two Family,Duplex,4,4,1367.0,1.025953,West
2009-06-26,2009,Bridgeport,157501.0,334000.0,Single Family,Detached House,3,1,978.0,1.025953,South
2009-06-26,2009,Norwalk,567000.0,1500000.0,?,Detached House,3,3,955.0,1.025953,East
2009-06-26,2009,Norwalk,293580.0,625000.0,Single Family,Detached House,3,3,1018.0,1.025953,South
2009-06-26,2009,Bridgeport,135590.0,304000.0,?,Duplex,4,3,1419.0,1.025953,North
2009-06-27,2009,Waterbury,36330.0,143000.0,Two Family,Duplex,4,3,1399.0,1.025953,East
2009-06-27,2009,Greenwich,374500.0,500000.0,Single Family,Detached House,3,3,1042.0,1.025953,North
2009-06-27,2009,Norwalk,230370.0,445000.0,Single Family,Detached House,3,1,1075.0,1.025953,South
2009-06-27,2009,Fairfield,762510.0,1295000.0,Single Family,Detached House,3,1,1059.0,1.025953,West
2009-06-27,2009,,,100000.0,Single Family,Detached House,3,3,1010.0,1.025953,East
2009-06-27,2009,Norwalk,226940.0,422500.0,Single Family,Detached House,3,1,,1.025953,East
2009-06-28,2009,Fairfield,1052590.0,1100000.0,Single Family,Detached House,3,1,936.0,1.025953,West
2009-06-28,2009,Bridgeport,124601.0,250000.0,Single Family,Detached House,3,3,1038.0,1.025953,East
2009-06-28,2009,Bridgeport,110110.0,150000.0,Single Family,Detached House,3,3,1074.0,1.025953,North
2009-06-28,2009,Fairfield,581630.0,695000.0,Single Family,Detached House,3,1,988.0,1.025953,West
2009-06-28,2009,Fairfield,386400.0,569000.0,?,Detached House,3,1,928.0,1.025953,South
2009-06-28,2009,,539560.0,1000000.0,Single Family,Detached House,3,1,932.0,1.025953,East
2009-06-28,2009,Norwalk,,605000.0,Single Family,Detached House,3,1,945.0,1.025953,East
2009-06-29,2009,Greenwich,538020.0,1195000.0,?,Detached House,3,3,1059.0,1.025953,West
2009-06-29,2009,Waterbury,,158000.0,Single Family,Detached House,3,3,1003.0,1.025953,East
2009-06-29,2009,Bridgeport,107450.0,190000.0,Two Family,Duplex,4,2,1374.0,1.025953,West
2009-06-29,2009,Norwalk,,2095000.0,Single Family,Detached House,3,3,1057.0,1.025953,East
2009-06-29,2009,Waterbury,55090.0,155000.0,Single Family,Detached House,3,1,1069.0,1.025953,North
2009-07-02,2009,Fairfield,394940.0,655000.0,Single Family,Detached House,3,1,1004.0,1.025953,East
2009-07-02,2009,Norwalk,303940.0,670000.0,Single Family,Detached House,3,2,1044.0,1.025953,South
2009-07-02,2009,Greenwich,1211770.0,1830000.0,Three Family,Triplex,6,6,,1.025953,South
2009-07-02,2009,Greenwich,2381820.0,3505000.0,?,Detached House,3,1,,1.025953,East
2009-07-02,2009,Fairfield,829710.0,1236000.0,Single Family,Detached House,3,2,914.0,1.025953,South
2009-07-02,2009,Norwalk,574070.0,1022500.0,?,Detached House,3,1,,1.025953,South
2009-07-03,2009,Norwalk,,560000.0,Single Family,Detached House,3,1,978.0,1.025953,East
2009-07-03,2009,Bridgeport,417904.0,222000.0,?,Triplex,6,5,2150.0,1.025953,West
2009-07-03,2009,Fairfield,,742500.0,?,Detached House,3,1,1076.0,1.025953,South
2009-07-03,2009,Norwalk,409010.0,733000.0,Single Family,Detached House,3,2,,1.025953,East
2009-07-03,2009,Waterbury,66150.0,140000.0,Single Family,Detached House,3,2,998.0,1.025953,North
2009-07-03,2009,Fairfield,342930.0,445000.0,Single Family,Detached House,3,1,1068.0,1.025953,East
2009-07-03,2009,Norwalk,238770.0,410000.0,Single Family,Detached House,3,3,1051.0,1.025953,West
2009-07-05,2009,Bridgeport,109550.0,230000.0,Single Family,Detached House,3,2,1009.0,1.025953,North
2009-07-05,2009,Greenwich,607320.0,1400000.0,Single Family,Detached House,3,3,1028.0,1.025953,West
2009-07-06,2009,Fairfield,1365140.0,2650000.0,Single Family,Detached House,3,2,1060.0,1.025953,West
2009-07-06,2009,Fairfield,387800.0,503500.0,Single Family,Detached House,3,3,1091.0,1.025953,North
2009-07-06,2009,Waterbury,60690.0,105000.0,Three Family,Triplex,6,6,1891.0,1.025953,West
2009-07-06,2009,Fairfield,278250.0,1668900.0,Single Family,Detached House,3,3,953.0,1.025953,East
2009-07-06,2009,Norwalk,,285000.0,Single Family,Detached House,3,1,907.0,1.025953,East
2009-07-09,2009,Greenwich,3850000.0,7400000.0,Single Family,Detached House,3,3,1006.0,1.025953,South
2009-07-10,2009,Bridgeport,126910.0,335000.0,Two Family,Duplex,4,4,,1.025953,West
2009-07-10,2009,Waterbury,72730.0,189900.0,Two Family,Duplex,4,3,1242.0,1.025953,South
2009-07-10,2009,Fairfield,396620.0,575000.0,Single Family,Detached House,3,1,946.0,1.025953,South
2009-07-11,2009,Norwalk,313810.0,605000.0,Single Family,Detached House,3,1,1068.0,1.025953,South
2009-07-11,2009,Waterbury,60690.0,183900.0,?,Duplex,4,2,,1.025953,South
2009-07-11,2009,Greenwich,2120720.0,3250000.0,Single Family,Detached House,3,2,1022.0,1.025953,East
2009-07-11,2009,Greenwich,,2075000.0,?,Detached House,3,2,971.0,1.025953,East
2009-07-11,2009,Norwalk,226100.0,505000.0,Single Family,Detached House,3,3,986.0,1.025953,South
2009-07-11,2009,,2097270.0,3150000.0,Single Family,Detached House,3,3,1055.0,1.025953,East
2009-07-11,2009,Norwalk,266140.0,433000.0,Single Family,Detached House,3,1,940.0,1.025953,West
2009-07-11,2009,Waterbury,65380.0,181000.0,Three Family,Triplex,6,4,2006.0,1.025953,East
2009-07-12,2009,Bridgeport,106471.0,234600.0,Single Family,Detached House,3,2,,1.025953,West
